,X,Y,commune
230,2.83637094532174,50.4450454708483,Lens
231,2.8364579676888,50.4447174074369,Lens
232,2.83659696617551,50.444293975575,Lens
233,2.83543801272889,50.4438400273307,Lens
234,2.83304810496787,50.4439888002893,Lens
235,2.833888053552,50.4438209528754,Lens
236,2.83287596667638,50.4444122310859,Lens
237,2.8353660112401,50.4464225768258,Lens
238,2.82944989197666,50.444950104316,Lens
239,2.83219003663571,50.4461441043568,Lens
240,2.83624506013479,50.4440498347355,Lens
241,2.83156490240271,50.4445838934174,Lens
242,2.83415699058341,50.4443206788399,Lens
243,2.833888053552,50.4438209528754,Lens
244,2.82845997851545,50.4432678216638,Lens
245,2.82992792139622,50.4430236824133,Lens
246,2.83412003430776,50.4460067750643,Lens
247,2.83422803909899,50.4465942378869,Lens
248,2.84197306545861,50.4296913147022,Lens
249,2.82865691161582,50.4366722105889,Lens
250,2.82957506182389,50.4364356991553,Lens
251,2.8289411074551,50.4348373410847,Lens
252,2.82932496054305,50.4363517762721,Lens
253,2.82932496054305,50.4363517762721,Lens
254,2.84289693811445,50.4301223745682,Lens
255,2.81093597345787,50.4245834347739,Lens
256,2.8111660477553,50.4239082344462,Lens
257,2.80890107187229,50.4250106813939,Lens
258,2.80900597658097,50.4243965151343,Lens
259,2.80890488670156,50.4240188597922,Lens
260,2.81119608902674,50.4310951226443,Lens
261,2.80949902471378,50.4314613343622,Lens
262,2.84027290309924,50.4238929748517,Lens
263,2.84261202791382,50.4314537049621,Lens
264,2.78923702148781,50.4426460268195,Lens
265,2.80958390204021,50.4411773680822,Lens
266,2.80738091507069,50.4375038147223,Lens
267,2.79423403655786,50.4424476617849,Lens
268,2.81086492544715,50.4429779047742,Lens
269,2.82904601145988,50.4406814577697,Lens
270,2.82595109917481,50.4424438476608,Lens
271,2.82185792848309,50.4262046810693,Lens
272,2.83974790637624,50.4308967589622,Lens
273,2.80648303051382,50.4267616267953,Lens
274,2.82187509556661,50.4377784730149,Lens
275,2.83551001570247,50.436630249421,Lens
276,2.84083199539042,50.4332084664111,Lens
277,2.81048798668484,50.4236869813179,Lens
278,2.79963493264013,50.4332656858511,Lens
279,2.82209110270575,50.4414215086464,Lens
280,2.80614805151346,50.4340629583871,Lens
281,2.80544591060435,50.4408988954441,Lens
282,2.81514310737552,50.4270706176458,Lens
283,2.82901001062676,50.4478836061954,Lens
284,2.83984994943073,50.4424629206996,Lens
285,2.81236600912989,50.4453239440031,Lens
286,2.80710601858738,50.4353446955531,Lens
287,2.8140370853632,50.4392013552302,Lens
288,2.84342503453605,50.4359054569834,Lens
289,2.7990410331926,50.4438781742181,Lens
290,2.79725003139526,50.4400177003287,Lens
291,2.83522105147589,50.4349060060304,Lens
292,2.82587504426395,50.4317398069351,Lens
293,2.8201909063302,50.4440422059049,Lens
294,2.79501104347583,50.4349708558868,Lens
295,2.79982590664548,50.4287948606624,Lens
296,2.8031740189665,50.4254455574421,Lens
297,2.79903101868249,50.4407920836665,Lens
298,2.82919502271686,50.4545555107954,Lens
299,2.81135010669412,50.4464836120638,Lens
300,2.79502391798983,50.4302482603385,Lens
301,2.82854104062779,50.4371643071555,Lens
302,2.83147907342975,50.4413642881738,Lens
303,2.79027390558494,50.4397583013069,Lens
304,2.8254380231379,50.4288177491851,Lens
305,2.81821703897601,50.4425888060654,Lens
306,2.83267688804509,50.4262428282132,Lens
307,2.81611609560971,50.4239273069538,Lens
308,2.82071304317823,50.4329338074396,Lens
309,2.83168697443821,50.4313926698096,Lens
310,2.83388996035263,50.4408111566679,Lens
311,2.81156897429743,50.4362983699636,Lens
312,2.80444097559313,50.4387474062348,Lens
313,2.80446004834904,50.4370040886616,Lens
314,2.80457091276447,50.4283981316938,Lens
315,2.82061195402783,50.4346656799557,Lens
316,2.82563495562077,50.4288864140965,Lens
317,2.8240830904613,50.4470672614448,Lens
318,2.81132197428902,50.4298362727829,Lens
319,2.84091710968113,50.4384231570595,Lens
320,2.81269788682571,50.4477958681811,Lens
321,2.82045698257846,50.4305076598889,Lens
322,2.83463692725681,50.4292411800157,Lens
323,2.84363889663677,50.4400444030854,Lens
324,2.76835894574247,50.435134887613,Liévin
325,2.7934520240841,50.4235382083535,Liévin
326,2.79537010162939,50.4234161378119,Liévin
327,2.79486799149557,50.4228591920564,Liévin
328,2.79406809862949,50.422943115235,Liévin
329,2.77502894403464,50.4168052670972,Liévin
330,2.77840495138442,50.424530029361,Liévin
331,2.76779604035785,50.4237251276904,Liévin
332,2.76181006418622,50.4258346562058,Liévin
333,2.76039290397041,50.4259719853596,Liévin
334,2.79870700827345,50.4264717104133,Liévin
335,2.76182389347255,50.4258232117401,Liévin
336,2.78873109788824,50.4225845342453,Liévin
337,2.78810596508734,50.4231376646114,Liévin
338,2.76278901034704,50.4235496515983,Liévin
339,2.75035405220948,50.4344291688937,Liévin
340,2.76741194636145,50.4223365780917,Liévin
341,2.76729392944919,50.4224548339204,Liévin
342,2.76792907716684,50.4316406248109,Liévin
343,2.76605701428058,50.4234619141337,Liévin
344,2.76671504998139,50.4238166807316,Liévin
